employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
E00460,45,Other,Married,58602,Full-time,South,0,5.1,1
E00461,22,Female,Single,60746,Full-time,West,0,4.7,0
E00462,64,Male,Married,57518,Full-time,North,1,8.5,0
E00463,47,Female,Single,35894,Full-time,Central,0,10.4,0
E00464,63,Female,Married,53440,Full-time,North,0,10.8,0
E00465,22,Female,Single,46158,Full-time,Central,0,0.5,0
E00466,29,Female,Single,20639,Full-time,West,0,0.4,1
E00467,33,Male,Married,32334,Full-time,East,0,6.2,1
E00468,43,Other,Single,67418,Part-time,East,0,1.4,1
E00469,43,Female,Single,44031,Full-time,Central,0,1.3,1
E00470,38,Female,Married,65841,Full-time,Central,0,2.3,1
E00471,56,Male,Married,67154,Full-time,East,0,1.8,0
E00472,53,Male,Married,58193,Full-time,South,1,0.8,0
E00473,50,Female,Married,40783,Full-time,South,1,5.6,0
E00474,47,Male,Single,64163,Part-time,South,0,7.2,0
E00475,54,Male,Single,53203,Contract,West,0,4.1,0
E00476,40,Female,Married,50670,Full-time,Central,1,0.1,0
E00477,27,Female,Single,36325,Part-time,North,0,0.4,0
E00478,22,Male,Divorced,42488,Part-time,North,0,1.3,0
E00479,53,Male,Single,36544,Full-time,Central,0,2.4,0
E00480,51,Male,Married,64386,Full-time,East,0,2.8,0
E00481,48,Female,Divorced,73015,Full-time,Central,0,0.3,0
E00482,27,Male,Married,63855,Full-time,South,1,9.7,0
E00483,36,Male,Married,52983,Full-time,South,0,2.3,0
E00484,49,Female,Married,45397,Full-time,North,0,1.7,1
E00485,18,Other,Married,57146,Part-time,Central,1,0.6,0
E00486,22,Female,Married,43743,Part-time,North,0,9.0,1
E00487,62,Male,Single,49529,Full-time,East,0,1.8,1
E00488,21,Male,Married,37677,Full-time,West,0,0.4,1
E00489,33,Female,Single,59759,Part-time,West,1,2.9,0
E00490,41,Male,Single,60513,Intern,East,0,1.3,1
E00491,33,Female,Married,63632,Part-time,South,0,5.0,0
E00492,19,Male,Single,58366,Full-time,South,0,2.4,0
E00493,45,Male,Married,57319,Full-time,South,1,0.3,1
E00494,49,Female,Divorced,34342,Contract,North,0,4.2,0
E00495,44,Female,Divorced,33714,Part-time,North,1,1.1,1
E00496,37,Female,Married,54965,Full-time,West,0,1.6,0
E00497,41,Male,Married,66513,Part-time,South,0,4.5,0
E00498,29,Male,Single,45991,Full-time,South,0,0.3,0
E00499,52,Female,Married,50084,Full-time,East,1,11.4,0
E00500,50,Female,Single,50239,Full-time,West,1,3.6,0
E00501,50,Male,Single,22350,Part-time,North,1,0.6,0
E00502,60,Male,Married,53606,Full-time,West,1,0.2,1
E00503,54,Male,Single,41752,Full-time,South,0,2.4,0
E00504,29,Other,Single,59166,Part-time,South,1,1.4,1
E00505,20,Female,Married,49529,Part-time,North,0,0.1,1
E00506,18,Female,Single,47311,Full-time,North,0,2.8,0
E00507,50,Male,Single,47637,Full-time,West,0,1.1,0
E00508,57,Other,Single,45094,Full-time,Central,1,1.2,0
E00509,27,Male,Married,29576,Full-time,South,0,0.5,0
E00510,60,Female,Married,64300,Full-time,South,1,0.5,0
E00511,61,Female,Married,40491,Full-time,Central,0,0.5,0
E00512,46,Male,Single,42983,Full-time,West,1,6.5,0
E00513,30,Male,Married,51185,Contract,East,0,2.3,0
E00514,29,Male,Married,33266,Contract,East,1,1.9,0
E00515,48,Male,Single,42513,Full-time,South,0,3.7,0
E00516,63,Female,Married,78747,Full-time,East,0,1.2,0
E00517,19,Female,Married,55051,Full-time,West,0,5.2,0
E00518,52,Female,Married,37132,Full-time,East,0,0.7,1
E00519,40,Female,Married,20000,Part-time,North,0,4.9,1
E00520,34,Female,Single,65020,Contract,West,0,0.2,0
E00521,43,Male,Married,34818,Contract,Central,0,0.5,0
E00522,25,Male,Married,41856,Contract,South,0,6.7,0
E00523,46,Other,Married,43756,Contract,West,1,0.3,1
E00524,43,Male,Married,36303,Full-time,East,1,0.8,0
E00525,27,Female,Divorced,48856,Intern,West,0,0.1,0
E00526,43,Male,Married,41728,Full-time,Central,0,2.7,0
E00527,51,Female,Married,59167,Contract,West,1,1.2,0
E00528,58,Female,Married,52108,Full-time,Central,0,3.0,1
E00529,24,Male,Single,71481,Full-time,Central,0,0.3,0
E00530,21,Male,Married,71785,Full-time,West,1,1.5,0
E00531,62,Female,Married,35677,Full-time,South,0,1.4,0
E00532,28,Male,Single,45094,Part-time,South,1,2.3,0
E00533,46,Male,Single,82314,Contract,East,1,1.0,1
E00534,53,Female,Single,32623,Full-time,West,1,12.6,1
E00535,42,Male,Single,61964,Full-time,West,1,1.1,0
E00536,38,Female,Single,58219,Full-time,North,0,3.6,0
E00537,53,Female,Single,37265,Full-time,South,1,1.4,0
E00538,27,Male,Married,37989,Full-time,Central,1,2.3,0
E00539,54,Female,Single,77674,Full-time,North,0,0.8,0
E00540,26,Female,Single,77374,Full-time,West,1,0.6,0
E00541,41,Male,Married,56448,Contract,North,1,10.8,0
E00542,52,Male,Single,29206,Contract,South,0,2.3,0
E00543,52,Male,Married,68852,Full-time,West,0,1.9,0
E00544,53,Male,Married,29143,Intern,South,1,3.1,0
E00545,35,Male,Single,60727,Full-time,North,0,0.8,0
E00546,56,Male,Single,25711,Part-time,East,1,5.2,1
E00547,49,Male,Single,50114,Part-time,Central,1,0.9,0
E00548,41,Female,Single,63274,Full-time,Central,0,2.3,1
E00549,40,Female,Single,20000,Full-time,East,1,0.4,1
E00550,49,Female,Single,42074,Intern,East,1,2.6,0
E00551,54,Female,Single,52299,Full-time,East,0,2.0,0
E00552,29,Female,Married,44837,Full-time,South,0,1.0,0
E00553,30,Female,Single,39933,Intern,West,0,1.1,0
E00554,40,Female,Married,47997,Full-time,East,1,0.0,0
E00555,42,Male,Single,65562,Full-time,South,1,0.1,1
E00556,52,Female,Married,70534,Contract,North,0,2.8,0
E00557,58,Male,Single,60575,Contract,North,1,3.8,0
E00558,47,Male,Married,73300,Intern,East,0,2.4,0
E00559,34,Female,Single,41978,Full-time,North,1,0.3,0
E00560,37,Male,Married,58951,Full-time,East,1,8.5,0
E00561,42,Male,Single,34717,Part-time,North,1,3.7,0
E00562,39,Female,Married,93966,Part-time,North,1,0.8,0
E00563,30,Female,Single,51502,Full-time,West,0,3.3,0
E00564,36,Female,Married,62061,Contract,West,0,0.4,1
E00565,53,Female,Single,23563,Contract,North,0,4.5,0
E00566,29,Male,Married,61720,Part-time,West,0,2.0,0
E00567,58,Male,Single,51705,Full-time,East,1,1.6,1
E00568,36,Female,Single,56961,Full-time,Central,1,0.0,0
E00569,29,Male,Married,50203,Full-time,East,1,3.2,0
E00570,26,Female,Widowed,48203,Full-time,West,1,5.3,1
E00571,24,Male,Married,45377,Full-time,South,0,1.0,0
E00572,45,Male,Married,48655,Part-time,North,1,0.0,0
E00573,31,Female,Married,72024,Part-time,West,1,4.5,0
E00574,48,Female,Married,44489,Part-time,West,1,3.0,0
E00575,36,Female,Single,83881,Full-time,West,1,4.5,0
E00576,64,Female,Single,50920,Full-time,East,1,2.3,0
E00577,33,Male,Divorced,70999,Full-time,North,1,1.9,1
E00578,22,Male,Married,67158,Part-time,Central,1,0.7,1
E00579,52,Male,Married,26548,Full-time,West,1,0.2,0
E00580,29,Male,Married,29721,Full-time,South,1,1.9,1
E00581,42,Male,Single,39826,Full-time,North,1,6.1,0
E00582,38,Female,Single,26844,Full-time,Central,0,0.2,0
E00583,53,Male,Married,43804,Contract,South,0,13.6,0
E00584,40,Female,Single,50421,Full-time,Central,1,8.8,0
E00585,33,Female,Single,59729,Part-time,Central,1,3.1,0
E00586,56,Male,Married,52708,Full-time,North,0,7.4,0
E00587,62,Male,Widowed,50078,Full-time,East,1,2.4,1
E00588,59,Male,Single,65356,Full-time,South,0,1.6,1
E00589,56,Female,Married,63348,Contract,West,0,2.5,0
E00590,31,Male,Single,78617,Full-time,Central,1,6.3,0
E00591,48,Male,Single,52799,Contract,South,1,9.5,0
E00592,22,Female,Divorced,20000,Contract,North,1,5.5,0
E00593,52,Male,Married,56407,Part-time,South,1,0.6,0
E00594,40,Female,Single,84035,Full-time,West,1,2.7,0
E00595,46,Female,Married,65389,Contract,West,0,1.8,1
E00596,60,Female,Single,68829,Full-time,North,0,2.0,0
E00597,28,Male,Married,51422,Full-time,South,1,1.7,0
E00598,35,Female,Single,63697,Full-time,East,1,0.2,1
E00599,64,Female,Married,69618,Full-time,East,1,5.6,0
E00600,29,Male,Married,44986,Full-time,Central,0,11.5,0
E00601,26,Male,Single,42488,Contract,Central,1,0.7,0
E00602,27,Male,Divorced,56820,Part-time,South,0,2.9,0
E00603,61,Female,Widowed,64538,Full-time,Central,0,2.3,1
E00604,34,Female,Single,20000,Full-time,West,1,6.8,0
E00605,55,Female,Married,47078,Contract,North,1,3.7,0
E00606,24,Female,Married,20698,Full-time,Central,0,4.2,0
E00607,63,Male,Married,48161,Full-time,East,0,9.1,0
E00608,30,Male,Widowed,75344,Full-time,West,1,3.3,0
E00609,57,Female,Married,40639,Full-time,East,0,1.8,1
E00610,59,Female,Married,45708,Full-time,Central,1,0.2,0
E00611,26,Male,Married,59929,Intern,Central,0,7.1,1
E00612,44,Female,Married,64906,Intern,West,1,2.7,1
E00613,19,Female,Married,64342,Full-time,East,1,3.4,0
E00614,22,Female,Single,50559,Full-time,North,1,2.1,0
E00615,46,Female,Married,58557,Contract,North,1,1.5,0
E00616,54,Female,Married,57898,Part-time,West,0,2.1,0
E00617,55,Male,Married,39443,Full-time,Central,0,0.1,0
E00618,36,Female,Married,23734,Full-time,West,0,4.8,1
E00619,25,Male,Single,36544,Full-time,East,1,0.5,0
E00620,62,Female,Single,71580,Intern,North,1,1.2,0
E00621,18,Male,Married,83198,Part-time,Central,1,0.3,1
E00622,39,Female,Married,48634,Full-time,East,0,5.1,1
E00623,34,Female,Married,71002,Contract,North,1,0.6,1
E00624,24,Male,Married,45539,Contract,North,1,1.5,0
E00625,42,Male,Divorced,55235,Full-time,South,1,1.6,0
E00626,62,Other,Single,40786,Part-time,Central,1,1.1,1
E00627,21,Other,Widowed,65218,Part-time,West,0,5.9,0
E00628,53,Male,Single,40420,Part-time,South,0,4.4,1
E00629,23,Other,Married,36610,Part-time,North,1,4.1,0
E00630,48,Female,Married,50701,Full-time,Central,1,0.8,0
E00631,36,Female,Single,62251,Intern,Central,0,0.6,0
E00632,61,Male,Single,52454,Full-time,South,0,0.8,0
E00633,56,Female,Single,42964,Full-time,East,1,1.5,0
E00634,44,Female,Married,36504,Full-time,East,0,2.0,0
E00635,27,Female,Single,24696,Full-time,West,0,0.9,1
E00636,43,Female,Widowed,43156,Full-time,Central,0,1.8,1
E00637,36,Female,Single,47706,Full-time,South,0,0.6,0
E00638,56,Female,Widowed,58309,Contract,North,1,0.9,0
E00639,20,Male,Single,32493,Contract,East,0,0.9,0
E00640,62,Male,Single,60022,Contract,South,1,3.9,0
E00641,30,Male,Single,41087,Contract,West,1,1.8,1
E00642,45,Male,Divorced,42293,Full-time,West,0,2.9,0
E00643,37,Female,Married,68730,Full-time,Central,0,3.3,0
E00644,45,Female,Single,20000,Full-time,West,1,0.2,0
E00645,25,Female,Single,31597,Full-time,West,1,4.8,0
E00646,58,Male,Single,50684,Contract,East,0,1.0,0
E00647,56,Female,Married,49925,Part-time,East,1,2.1,0
E00648,18,Male,Single,24470,Full-time,West,0,1.2,1
E00649,20,Male,Married,42586,Full-time,Central,1,4.5,0
E00650,30,Male,Married,64370,Full-time,East,1,0.8,0
E00651,45,Female,Divorced,32557,Full-time,East,0,10.0,1
E00652,42,Male,Married,66211,Full-time,West,1,1.5,0
E00653,50,Female,Single,39257,Part-time,Central,0,3.7,0
E00654,55,Male,Widowed,21906,Contract,West,1,3.1,0
E00655,23,Female,Single,62286,Contract,North,0,4.1,1
E00656,61,Female,Married,53760,Full-time,North,0,2.4,0
E00657,62,Female,Married,28010,Full-time,Central,0,1.5,0
E00658,49,Female,Single,41858,Contract,North,0,0.6,0
E00659,62,Female,Single,75874,Part-time,Central,1,2.2,0
E00660,64,Female,Single,59875,Full-time,North,1,0.2,0
E00661,38,Female,Single,66730,Contract,South,1,0.2,0
E00662,33,Male,Single,32925,Full-time,East,1,2.9,0
E00663,38,Male,Single,68379,Full-time,West,0,2.0,0
E00664,28,Male,Single,28640,Contract,Central,0,2.1,1
E00665,54,Female,Married,29115,Full-time,North,0,1.2,0
E00666,53,Female,Married,62526,Part-time,South,1,4.7,0
E00667,52,Female,Married,30033,Full-time,North,0,0.7,1
E00668,36,Female,Married,72763,Full-time,South,0,2.6,0
E00669,37,Male,Married,31213,Full-time,West,1,5.9,0
E00670,35,Female,Divorced,35419,Full-time,East,1,5.4,0
E00671,64,Other,Married,67297,Full-time,East,0,0.1,0
E00672,58,Male,Married,40688,Full-time,South,0,1.0,0
E00673,31,Female,Single,61927,Full-time,North,1,3.8,0
E00674,32,Male,Married,33299,Intern,East,1,4.0,0
E00675,48,Female,Married,45850,Contract,North,0,2.0,0
E00676,18,Male,Married,61112,Full-time,Central,1,0.7,0
E00677,20,Female,Married,37314,Contract,North,0,1.0,0
E00678,33,Female,Single,65340,Full-time,Central,1,4.8,0
E00679,40,Male,Single,44595,Part-time,Central,1,0.6,0
E00680,28,Male,Divorced,51801,Full-time,East,1,8.6,0
E00681,29,Female,Married,34960,Full-time,Central,1,2.1,1
E00682,27,Other,Single,38444,Contract,North,0,1.0,0
E00683,49,Female,Single,37337,Full-time,West,0,1.5,1
E00684,33,Female,Married,40865,Full-time,North,1,0.9,1
E00685,25,Male,Married,73193,Full-time,South,0,1.5,0
E00686,55,Female,Married,66811,Full-time,South,0,0.4,0
E00687,29,Female,Single,56776,Part-time,North,0,5.2,1
E00688,41,Female,Single,40120,Contract,South,0,9.9,0
E00689,45,Male,Single,37368,Part-time,West,1,3.2,1
E00690,25,Female,Married,35455,Contract,South,1,5.0,1
E00691,45,Female,Single,45442,Contract,East,1,0.8,0
E00692,53,Female,Single,54201,Full-time,West,1,0.2,0
E00693,43,Female,Married,59214,Full-time,East,1,3.0,0
E00694,25,Female,Married,50216,Full-time,East,1,5.1,1
E00695,45,Female,Single,58481,Full-time,West,1,5.4,0
E00696,45,Male,Married,64039,Part-time,East,1,2.3,0
E00697,54,Female,Widowed,44423,Full-time,South,0,2.9,1
E00698,58,Male,Divorced,66475,Full-time,North,1,1.4,0
E00699,53,Male,Married,35243,Full-time,West,0,5.3,1
E00700,44,Male,Married,58795,Full-time,North,1,3.6,0
E00701,34,Female,Single,50479,Part-time,West,1,0.6,1
E00702,26,Male,Married,52629,Contract,West,1,1.0,1
E00703,50,Male,Married,44482,Full-time,East,1,0.5,0
E00704,37,Female,Married,68709,Part-time,North,1,2.1,0
E00705,30,Male,Married,40936,Full-time,South,1,0.7,1
E00706,45,Male,Married,70811,Full-time,North,1,0.5,1
E00707,46,Female,Widowed,70910,Full-time,West,0,0.5,0
E00708,30,Female,Single,56766,Full-time,South,1,0.9,1
E00709,63,Male,Single,45307,Full-time,East,1,5.0,0
E00710,52,Female,Married,37433,Full-time,South,1,8.4,1
E00711,23,Female,Single,20084,Full-time,South,0,16.5,0
E00712,35,Male,Married,58098,Full-time,North,0,0.1,1
E00713,22,Female,Single,33327,Part-time,West,1,2.5,0
E00714,64,Other,Married,35427,Part-time,West,0,0.9,0
E00715,42,Male,Married,58265,Part-time,West,0,13.5,0
E00716,19,Male,Single,43551,Full-time,Central,0,12.5,0
E00717,27,Female,Single,53263,Part-time,East,0,8.2,0
E00718,47,Female,Single,56908,Full-time,North,0,0.0,0
E00719,62,Male,Single,74070,Full-time,West,1,0.5,0
E00720,22,Female,Married,52978,Part-time,South,0,2.4,0
E00721,50,Female,Married,41755,Part-time,Central,1,0.6,0
E00722,18,Female,Single,48873,Contract,East,1,5.8,0
E00723,35,Female,Married,41331,Intern,West,1,3.6,1
E00724,49,Male,Single,78196,Contract,Central,1,0.6,0
E00725,64,Female,Married,55583,Intern,East,0,5.1,0
E00726,28,Female,Single,58770,Part-time,South,0,2.1,0
E00727,38,Male,Married,70287,Full-time,Central,1,3.7,0
E00728,43,Female,Married,37285,Full-time,North,1,0.5,1
E00729,42,Female,Married,28602,Contract,East,1,2.2,1
E00730,39,Male,Married,49658,Full-time,Central,0,4.5,0
E00731,44,Female,Divorced,28644,Full-time,Central,1,1.3,0
E00732,30,Male,Divorced,43833,Full-time,East,0,0.6,0
E00733,50,Male,Married,20000,Full-time,Central,1,3.1,1
E00734,51,Male,Single,29724,Full-time,Central,0,3.1,1
E00735,58,Male,Divorced,68343,Part-time,East,1,0.7,0
E00736,52,Female,Single,56069,Part-time,South,0,0.2,0
E00737,18,Male,Married,76964,Full-time,North,0,0.5,0
E00738,38,Female,Married,49532,Full-time,East,0,1.0,0
E00739,23,Male,Divorced,48957,Full-time,West,0,0.1,1
E00740,45,Female,Divorced,53232,Contract,Central,0,7.7,1
E00741,34,Female,Single,103830,Full-time,North,0,0.8,0
E00742,22,Female,Married,65789,Full-time,North,1,4.0,1
E00743,48,Male,Single,37390,Full-time,East,1,1.6,1
E00744,22,Male,Single,56110,Full-time,West,1,2.1,1
E00745,55,Male,Married,52288,Full-time,West,0,2.3,1
E00746,20,Female,Single,60813,Full-time,South,0,4.4,0
E00747,40,Female,Married,78098,Full-time,West,0,4.7,0
E00748,54,Female,Widowed,58816,Full-time,East,1,0.5,1
E00749,54,Female,Married,44438,Intern,North,1,1.1,1
E00750,27,Male,Single,77965,Full-time,North,0,2.6,1
E00751,27,Female,Married,30411,Full-time,West,1,1.2,0
E00752,36,Female,Divorced,45932,Full-time,Central,1,0.4,0
E00753,34,Female,Married,63521,Full-time,South,0,1.6,0
E00754,38,Female,Married,38142,Full-time,West,0,0.7,0
E00755,31,Male,Divorced,49223,Contract,East,1,0.5,0
E00756,26,Male,Single,39480,Contract,South,1,1.1,0
E00757,63,Female,Divorced,49424,Part-time,West,0,1.1,0
E00758,18,Female,Divorced,39506,Contract,South,0,0.3,1
E00759,62,Male,Divorced,51185,Contract,Central,0,2.6,0
E00760,30,Female,Single,45055,Full-time,East,1,1.1,0
E00761,21,Male,Divorced,69908,Contract,West,0,0.6,0
E00762,18,Female,Married,55782,Full-time,North,0,5.1,1
E00763,57,Other,Married,61071,Full-time,East,1,0.0,0
E00764,49,Female,Married,52164,Contract,Central,0,1.8,0
E00765,51,Female,Single,43483,Full-time,Central,1,1.7,0
E00766,45,Male,Single,55022,Full-time,North,1,3.3,0
E00767,48,Male,Married,53041,Full-time,East,0,1.5,0
E00768,25,Female,Married,20000,Contract,West,0,2.2,0
E00769,56,Male,Married,50503,Full-time,North,0,7.2,0
E00770,43,Male,Single,60079,Full-time,West,0,0.6,1
E00771,51,Female,Married,39258,Full-time,South,0,0.3,0
E00772,20,Male,Single,63012,Full-time,West,1,4.1,1
E00773,29,Female,Married,55333,Full-time,South,1,4.1,0
E00774,18,Female,Single,44048,Full-time,West,1,7.6,0
E00775,61,Female,Married,58128,Intern,South,1,12.3,0
E00776,22,Female,Married,44471,Full-time,East,1,1.5,0
E00777,47,Female,Widowed,54151,Contract,Central,0,1.4,1
E00778,47,Female,Married,46101,Full-time,East,0,7.1,1
E00779,34,Female,Married,58235,Full-time,North,1,5.9,1
E00780,64,Male,Single,70202,Part-time,East,0,1.4,0
E00781,40,Female,Married,43458,Contract,East,1,0.2,0
E00782,32,Female,Married,63533,Full-time,Central,1,2.6,0
E00783,54,Male,Single,45515,Part-time,East,0,0.9,0
E00784,38,Male,Married,45633,Full-time,North,1,7.2,0
E00785,31,Female,Married,44071,Full-time,East,1,4.9,1
E00786,19,Male,Single,24679,Part-time,East,0,6.9,0
E00787,28,Female,Single,57505,Full-time,East,1,0.3,0
E00788,56,Other,Married,54260,Part-time,East,0,6.0,0
E00789,55,Male,Married,52444,Full-time,Central,0,2.7,0
E00790,51,Female,Single,73317,Part-time,Central,1,0.7,1
E00791,55,Male,Divorced,74969,Part-time,North,1,1.1,0
E00792,51,Female,Divorced,69619,Part-time,North,0,1.8,0
E00793,35,Male,Single,46470,Full-time,North,0,3.0,0
E00794,47,Female,Single,45709,Full-time,East,0,0.8,0
E00795,32,Male,Married,34727,Contract,West,0,0.7,1
E00796,44,Male,Widowed,50927,Contract,East,1,6.7,0
E00797,51,Male,Married,50123,Full-time,West,1,5.6,1
E00798,55,Male,Married,58076,Full-time,North,1,4.4,0
E00799,50,Female,Single,33967,Part-time,East,1,4.3,0
E00800,41,Male,Married,44386,Full-time,North,1,4.4,0
E00801,32,Female,Married,24575,Full-time,Central,1,7.7,0
E00802,47,Female,Single,39259,Part-time,North,0,5.6,0
E00803,59,Female,Married,63389,Full-time,East,1,1.5,0
E00804,34,Female,Single,33478,Contract,Central,1,1.9,0
E00805,22,Female,Married,76159,Full-time,Central,0,2.8,1
E00806,46,Male,Single,65133,Full-time,West,1,1.9,0
E00807,21,Male,Single,57518,Part-time,South,1,1.1,0
E00808,27,Female,Divorced,70003,Full-time,Central,1,5.9,0
E00809,34,Female,Single,48184,Full-time,South,0,4.9,0
E00810,27,Other,Married,38937,Part-time,North,1,1.5,0
E00811,34,Male,Single,48560,Full-time,North,1,0.4,0
E00812,37,Male,Single,24217,Full-time,Central,0,0.0,1
E00813,41,Male,Single,67861,Full-time,West,0,0.3,0
E00814,22,Female,Single,44766,Full-time,North,1,0.5,0
E00815,51,Female,Single,38671,Full-time,South,1,3.2,0
E00816,23,Male,Divorced,40406,Part-time,Central,1,0.7,0
E00817,19,Female,Single,50248,Full-time,Central,1,3.0,1
E00818,30,Female,Single,51794,Part-time,West,0,1.2,0
E00819,60,Female,Married,47808,Part-time,Central,0,6.8,0
E00820,60,Male,Single,47741,Part-time,East,0,1.9,0
E00821,28,Female,Married,58246,Contract,South,1,3.4,0
E00822,64,Female,Single,33519,Full-time,East,0,1.9,0
E00823,40,Female,Single,53377,Intern,East,0,7.3,0
E00824,33,Female,Married,45232,Full-time,South,0,3.5,0
E00825,48,Male,Widowed,20030,Full-time,Central,0,3.1,1
